CustomerID,Age,Gender,Income,Tenure,Number_of_Products,Activity_Score,Churn
CUST_000497,40,Male,20000,8.2,2,21.4,Yes
CUST_000498,47,Male,20000,5.3,3,100.0,No
CUST_000499,32,Male,34350,7.7,2,74.2,No
CUST_000500,55,Female,24414,5.4,1,72.0,Yes
CUST_000501,24,Female,24815,1.0,2,94.4,No
CUST_000502,36,Male,20216,5.2,1,78.5,Yes
CUST_000503,33,Male,40803,8.7,6,100.0,No
CUST_000504,23,Female,22082,1.3,2,35.8,Yes
CUST_000505,39,Female,49033,4.6,5,57.0,No
CUST_000506,34,Female,45935,4.0,2,79.5,No
CUST_000507,24,Female,20000,2.8,3,59.4,Yes
CUST_000508,39,Female,46763,8.6,5,100.0,No
CUST_000509,22,Female,20000,1.1,1,33.9,Yes
CUST_000510,42,Female,28180,5.4,3,55.2,Yes
CUST_000511,28,Female,20000,2.0,3,100.0,Yes
CUST_000512,60,Female,38528,7.4,1,23.8,No
CUST_000513,28,Female,25095,2.8,1,5.6,Yes
CUST_000514,34,Female,29623,8.9,6,100.0,No
CUST_000515,39,Male,20000,11.9,7,100.0,No
CUST_000516,30,Female,20000,3.3,1,35.6,Yes
CUST_000517,45,Male,20000,4.3,2,36.8,Yes
CUST_000518,36,Male,29966,6.3,5,100.0,No
CUST_000519,20,Female,27760,1.2,4,98.5,No
CUST_000520,23,Female,36029,0.8,3,90.3,No
CUST_000521,47,Female,21051,7.0,3,74.2,No
CUST_000522,34,Female,25426,6.7,3,91.0,No
CUST_000523,32,Female,20000,1.9,2,10.4,Yes
CUST_000524,34,Female,45384,5.9,6,26.8,No
CUST_000525,24,Male,20000,1.3,3,97.8,Yes
CUST_000526,32,Female,40500,5.8,2,55.2,No
CUST_000527,34,Male,20202,8.7,1,82.6,No
CUST_000528,60,Female,62943,8.6,6,94.7,No
CUST_000529,33,Male,24860,6.1,7,65.8,Yes
CUST_000530,33,Female,24590,13.7,5,100.0,No
CUST_000531,35,Female,20000,7.7,1,42.7,No
CUST_000532,34,Female,67692,4.4,3,65.9,No
CUST_000533,32,Male,36872,2.2,3,80.8,No
CUST_000534,44,Female,32435,6.2,2,100.0,No
CUST_000535,31,Male,25077,2.4,1,73.5,Yes
CUST_000536,47,Male,20000,5.6,2,81.0,No
CUST_000537,32,Male,31458,10.1,6,91.9,Yes
CUST_000538,44,Female,24286,8.3,4,56.3,Yes
CUST_000539,41,Male,25162,5.1,3,97.4,No
CUST_000540,30,Male,34388,2.8,1,65.5,No
CUST_000541,23,Female,23615,1.8,2,84.4,Yes
CUST_000542,55,Female,27784,2.8,5,38.1,Yes
CUST_000543,32,Male,46056,1.4,2,50.9,No
CUST_000544,36,Male,20000,3.7,2,100.0,Yes
CUST_000545,28,Female,20000,2.6,5,88.1,Yes
CUST_000546,29,Male,20000,6.3,8,74.0,Yes
CUST_000547,47,Female,27806,10.3,1,72.4,No
CUST_000548,50,Female,37406,1.8,1,18.5,No
CUST_000549,40,Female,20000,13.4,8,100.0,Yes
CUST_000550,33,Female,143385,1.5,4,100.0,No
CUST_000551,41,Male,26780,3.2,4,87.8,No
CUST_000552,30,Female,23763,5.5,2,91.7,Yes
CUST_000553,36,Female,20000,5.8,4,49.3,Yes
CUST_000554,26,Female,20000,2.9,4,51.5,Yes
CUST_000555,25,Female,20000,5.4,4,61.2,Yes
CUST_000556,39,Male,47661,1.8,4,20.9,No
CUST_000557,37,Male,43212,7.6,6,78.4,No
CUST_000558,37,Female,23551,9.1,4,100.0,No
CUST_000559,32,Male,20000,7.8,2,43.8,Yes
CUST_000560,37,Female,20514,4.9,7,63.9,Yes
CUST_000561,28,Male,43937,7.9,8,11.7,No
CUST_000562,20,Male,20000,1.1,3,10.0,Yes
CUST_000563,35,Female,20000,2.1,3,66.7,No
CUST_000564,23,Male,20000,3.6,1,31.7,Yes
CUST_000565,43,Female,21499,9.0,4,39.9,No
CUST_000566,49,Female,37911,3.6,5,56.0,No
CUST_000567,57,Female,20000,8.6,3,74.5,Yes
CUST_000568,34,Male,24931,6.9,3,64.2,No
CUST_000569,27,Female,20000,5.2,2,100.0,Yes
CUST_000570,36,Male,20000,4.3,3,73.8,Yes
CUST_000571,33,Male,33083,8.2,6,89.9,No
CUST_000572,35,Female,20000,5.1,4,63.1,Yes
CUST_000573,47,Female,28196,1.9,1,37.2,Yes
CUST_000574,31,Male,28299,4.2,3,27.2,Yes
CUST_000575,33,Female,30313,5.8,2,64.1,No
CUST_000576,26,Female,30109,3.2,3,36.4,Yes
CUST_000577,33,Male,30197,2.6,1,73.8,No
CUST_000578,53,Male,38818,2.4,4,58.1,No
CUST_000579,28,Female,20000,0.6,1,26.5,Yes
CUST_000580,45,Male,50141,12.5,4,34.5,No
CUST_000581,32,Female,20000,3.8,6,72.7,Yes
CUST_000582,45,Female,30483,8.9,6,100.0,No
CUST_000583,43,Male,20000,5.4,2,85.4,No
CUST_000584,25,Male,20000,2.8,3,99.5,No
CUST_000585,43,Female,20000,4.5,1,44.9,Yes
CUST_000586,23,Female,20000,1.9,3,92.9,Yes
CUST_000587,24,Male,41422,1.6,2,76.5,No
CUST_000588,32,Female,55806,4.6,4,28.4,No
CUST_000589,51,Female,24979,5.8,3,92.3,No
CUST_000590,39,Female,20000,10.4,8,46.4,No
CUST_000591,26,Male,20000,6.7,3,75.5,Yes
CUST_000592,21,Female,29484,0.4,3,35.8,Yes
CUST_000593,41,Female,34837,5.8,4,100.0,No
CUST_000594,35,Female,20000,8.4,3,100.0,No
CUST_000595,37,Female,20000,7.7,6,100.0,No
CUST_000596,39,Female,39431,2.8,6,66.2,No
CUST_000597,47,Female,20000,5.1,2,69.4,No
CUST_000598,33,Female,20000,6.5,3,15.3,Yes
CUST_000599,49,Male,33213,4.2,2,61.3,No
CUST_000600,27,Female,20000,3.3,3,39.4,Yes
CUST_000601,21,Female,32285,2.3,2,100.0,No
CUST_000602,45,Male,83274,8.7,4,34.9,No
CUST_000603,24,Male,21918,3.7,3,96.1,Yes
CUST_000604,36,Male,22947,7.5,1,72.9,Yes
CUST_000605,51,Female,27249,4.5,2,43.5,No
CUST_000606,22,Female,22675,1.1,1,26.1,Yes
CUST_000607,38,Male,20000,8.5,5,59.2,Yes
CUST_000608,21,Male,20000,1.3,2,62.5,Yes
CUST_000609,34,Female,20000,9.2,2,77.8,Yes
CUST_000610,18,Female,20930,0.1,1,47.3,Yes
CUST_000611,23,Male,20000,1.1,2,49.7,Yes
CUST_000612,28,Female,20000,4.1,1,65.0,Yes
CUST_000613,21,Female,20000,2.1,4,86.4,Yes
CUST_000614,40,Female,20000,2.7,3,74.3,Yes
CUST_000615,38,Male,33284,10.0,3,80.1,No
CUST_000616,52,Male,20000,3.5,1,72.3,Yes
CUST_000617,24,Male,20000,2.6,1,91.8,Yes
CUST_000618,31,Female,45103,7.9,3,57.2,No
CUST_000619,22,Female,20000,2.5,3,70.2,Yes
CUST_000620,28,Female,23665,6.1,3,34.0,Yes
CUST_000621,54,Male,25607,9.3,4,71.2,No
CUST_000622,42,Male,20000,7.2,2,22.1,Yes
CUST_000623,24,Male,35800,4.7,2,30.7,No
CUST_000624,19,Female,20000,0.2,2,49.4,Yes
CUST_000625,19,Male,20000,0.3,1,50.7,Yes
CUST_000626,40,Female,33647,6.3,2,50.5,Yes
CUST_000627,27,Female,20000,1.3,1,22.4,Yes
CUST_000628,63,Female,25399,6.9,6,11.9,Yes
CUST_000629,33,Female,20000,3.4,1,82.4,Yes
CUST_000630,28,Male,20000,3.0,1,100.0,No
CUST_000631,23,Female,20000,0.3,2,50.5,Yes
CUST_000632,45,Male,30555,11.2,5,80.7,No
CUST_000633,30,Female,38171,4.1,4,92.1,No
CUST_000634,34,Female,28821,9.8,4,100.0,No
CUST_000635,35,Female,20000,3.3,3,100.0,Yes
CUST_000636,33,Female,31109,1.3,3,47.9,No
CUST_000637,42,Female,35868,2.5,3,91.6,No
CUST_000638,23,Female,24535,2.0,4,24.4,Yes
CUST_000639,32,Female,37953,9.3,6,67.8,No
CUST_000640,30,Male,20000,2.8,3,48.1,Yes
CUST_000641,42,Male,25001,6.2,3,58.0,No
CUST_000642,46,Male,29802,6.7,3,42.0,Yes
CUST_000643,25,Female,20000,3.8,1,26.5,Yes
CUST_000644,43,Female,27794,3.8,5,100.0,No
CUST_000645,23,Female,32367,1.9,2,15.3,Yes
CUST_000646,33,Male,20284,10.2,2,100.0,No
CUST_000647,34,Female,31808,4.2,3,14.6,Yes
CUST_000648,46,Female,42607,5.9,5,100.0,No
CUST_000649,42,Female,48269,1.2,1,68.8,No
CUST_000650,24,Female,37019,2.4,3,57.8,No
CUST_000651,41,Male,48395,4.2,6,100.0,No
CUST_000652,36,Female,20000,3.7,2,39.1,Yes
CUST_000653,54,Female,22472,8.9,1,100.0,Yes
CUST_000654,28,Male,20000,6.2,4,49.8,Yes
CUST_000655,31,Female,20000,10.4,7,70.4,Yes
CUST_000656,56,Female,51038,6.6,1,100.0,No
CUST_000657,48,Female,20000,8.8,2,100.0,Yes
CUST_000658,23,Male,24989,1.2,2,65.0,Yes
CUST_000659,33,Male,25589,8.3,5,50.9,No
CUST_000660,39,Male,44646,10.4,3,62.4,No
CUST_000661,42,Male,20000,4.0,2,43.0,Yes
CUST_000662,25,Female,24959,1.5,1,58.4,Yes
CUST_000663,52,Female,31794,0.6,5,86.1,No
CUST_000664,21,Female,20000,1.7,2,65.5,Yes
CUST_000665,25,Male,33820,0.8,5,45.3,No
CUST_000666,50,Female,20000,10.8,4,78.9,No
CUST_000667,34,Male,39006,11.1,1,100.0,No
CUST_000668,35,Male,20000,3.5,2,78.1,Yes
CUST_000669,36,Male,20000,8.9,3,100.0,No
CUST_000670,26,Female,20000,1.4,1,29.7,Yes
CUST_000671,22,Female,22594,1.5,4,100.0,Yes
CUST_000672,38,Female,20000,6.4,1,74.1,No
CUST_000673,40,Female,40813,6.9,1,76.8,No
CUST_000674,37,Male,34352,4.1,3,61.9,No
CUST_000675,29,Female,56477,2.8,2,48.9,No
CUST_000676,24,Male,29412,2.1,2,83.8,Yes
CUST_000677,32,Male,20000,1.1,1,45.0,Yes
CUST_000678,57,Female,20000,7.1,2,51.9,Yes
CUST_000679,33,Female,20000,3.7,1,40.2,Yes
CUST_000680,31,Female,66194,7.0,5,100.0,No
CUST_000681,33,Female,23233,2.1,1,42.5,Yes
CUST_000682,32,Female,23504,4.1,2,87.1,No
CUST_000683,50,Female,52683,1.9,6,48.5,No
CUST_000684,42,Female,20000,6.5,2,100.0,Yes
CUST_000685,28,Male,28262,7.7,2,41.8,Yes
CUST_000686,30,Female,28514,1.4,1,65.0,No
CUST_000687,33,Female,36615,4.3,4,62.0,No
CUST_000688,35,Female,35416,3.9,2,32.3,Yes
CUST_000689,26,Male,20533,2.5,3,73.9,Yes
CUST_000690,29,Male,20000,2.8,4,100.0,Yes
CUST_000691,53,Female,20426,4.1,4,49.3,Yes
CUST_000692,51,Male,40605,3.4,7,21.7,No
CUST_000693,30,Male,55669,7.0,7,100.0,No
CUST_000694,30,Male,20000,1.2,1,50.0,Yes
CUST_000695,42,Female,20000,8.0,2,41.6,Yes
CUST_000696,21,Male,20000,0.4,1,58.0,Yes
CUST_000697,49,Female,20000,1.3,3,90.6,Yes
CUST_000698,28,Male,34668,6.6,4,100.0,No
CUST_000699,39,Female,46363,5.9,4,62.8,No
CUST_000700,22,Male,20000,1.9,3,55.1,Yes
CUST_000701,42,Male,20000,8.7,1,49.1,Yes
CUST_000702,40,Female,20000,0.8,2,33.1,Yes
CUST_000703,38,Male,20000,1.3,1,51.9,Yes
CUST_000704,25,Female,20000,1.2,1,64.4,Yes
CUST_000705,29,Female,20000,5.7,5,66.5,No
CUST_000706,37,Female,30472,4.0,2,69.1,No
CUST_000707,27,Male,20000,3.6,2,17.1,Yes
CUST_000708,27,Female,20000,4.0,3,98.0,No
CUST_000709,48,Female,51467,5.6,1,28.4,No
CUST_000710,20,Male,40010,1.5,3,57.3,No
CUST_000711,49,Male,60254,8.8,6,81.7,No
CUST_000712,25,Male,25471,4.1,3,78.3,Yes
CUST_000713,41,Female,20000,6.2,2,87.8,No
CUST_000714,37,Female,25721,10.0,8,67.2,Yes
CUST_000715,25,Female,74055,3.9,3,4.5,No
CUST_000716,28,Male,20000,7.0,4,74.2,Yes
CUST_000717,44,Female,62783,9.3,8,65.6,No
CUST_000718,31,Female,20000,5.2,3,30.9,Yes
CUST_000719,64,Male,39287,3.6,4,60.7,No
CUST_000720,28,Female,29834,1.9,2,87.8,No
CUST_000721,28,Female,26019,4.1,2,21.7,Yes
CUST_000722,24,Female,25787,1.9,4,10.3,Yes
CUST_000723,27,Female,27754,2.9,1,99.4,No
CUST_000724,33,Female,30168,5.6,5,96.0,No
CUST_000725,61,Female,24456,13.0,5,100.0,No
CUST_000726,28,Male,20000,4.0,2,100.0,Yes
CUST_000727,20,Female,20000,0.4,1,64.1,Yes
CUST_000728,29,Female,31451,5.0,1,47.3,No
CUST_000729,35,Male,44352,3.4,3,56.6,No
CUST_000730,49,Male,62701,11.4,8,100.0,No
CUST_000731,36,Male,20000,5.0,4,50.9,Yes
CUST_000732,31,Male,20000,1.8,1,54.7,Yes
CUST_000733,28,Male,26054,2.8,2,30.4,Yes
CUST_000734,42,Female,20000,2.9,2,100.0,Yes
CUST_000735,34,Male,30488,2.9,2,57.8,Yes
CUST_000736,42,Female,20000,6.3,5,100.0,Yes
CUST_000737,24,Female,35658,3.2,2,78.0,No
CUST_000738,29,Female,23543,5.6,3,28.5,Yes
CUST_000739,39,Female,20000,10.6,2,78.2,Yes
CUST_000740,22,Female,23591,3.6,2,94.2,Yes
CUST_000741,25,Female,21942,0.5,2,66.4,Yes
CUST_000742,32,Female,29180,5.3,4,52.6,Yes
CUST_000743,47,Male,38484,1.5,2,39.4,No
CUST_000744,52,Male,20000,3.5,3,36.0,Yes
CUST_000745,26,Female,20000,1.3,1,94.7,No
CUST_000746,36,Male,22331,7.4,6,100.0,Yes
CUST_000747,49,Female,22612,7.6,2,92.9,No
CUST_000748,42,Male,20698,3.4,1,57.2,No
CUST_000749,35,Female,39183,4.7,6,25.1,No
CUST_000750,37,Female,20000,5.9,2,100.0,Yes
CUST_000751,26,Female,20000,3.3,1,78.5,Yes
CUST_000752,30,Female,20000,1.6,1,40.1,Yes
CUST_000753,32,Female,21270,5.4,2,30.2,Yes
CUST_000754,32,Female,20000,2.3,1,14.6,Yes
CUST_000755,31,Female,64914,6.7,8,63.8,No
CUST_000756,25,Female,34132,4.7,1,79.2,No
CUST_000757,49,Female,79199,7.2,4,100.0,No
CUST_000758,34,Male,31550,2.4,3,29.0,No
CUST_000759,32,Female,32890,7.7,8,100.0,No
CUST_000760,23,Female,20439,1.6,1,18.0,Yes
CUST_000761,39,Male,52455,1.1,2,15.3,No
CUST_000762,27,Male,28347,1.9,2,57.4,Yes
CUST_000763,28,Female,20000,6.0,4,80.4,No
CUST_000764,30,Male,55452,3.6,7,83.8,No
CUST_000765,42,Female,20000,4.1,1,66.7,Yes
CUST_000766,38,Female,20000,8.0,1,21.3,Yes
CUST_000767,21,Female,81715,1.9,4,100.0,No
CUST_000768,49,Male,36654,9.1,6,94.3,No
CUST_000769,36,Female,20000,3.0,1,80.4,No
CUST_000770,36,Male,38860,3.7,2,40.2,No
CUST_000771,26,Female,20000,2.9,5,86.8,Yes
CUST_000772,45,Male,20000,10.5,5,49.9,Yes
CUST_000773,33,Female,81229,8.3,2,100.0,No
CUST_000774,28,Female,49392,2.6,5,70.3,No
CUST_000775,22,Female,55032,1.2,2,74.8,No
CUST_000776,32,Male,20000,9.5,8,66.5,Yes
CUST_000777,48,Female,22470,5.5,4,85.9,Yes
CUST_000778,28,Male,24079,4.0,2,56.9,Yes
CUST_000779,22,Male,31282,1.8,1,86.7,No
CUST_000780,29,Female,20000,9.1,4,71.7,No
CUST_000781,28,Male,55214,5.6,3,100.0,No
CUST_000782,35,Male,29566,5.7,1,82.7,No
CUST_000783,26,Female,44562,0.9,2,100.0,No
CUST_000784,27,Female,20000,1.1,2,37.6,Yes
CUST_000785,23,Female,20000,1.3,1,13.0,Yes
CUST_000786,39,Female,27146,1.3,1,80.2,Yes
CUST_000787,28,Female,20000,3.0,2,32.6,Yes
CUST_000788,27,Female,36076,3.4,2,80.1,No
CUST_000789,45,Male,43199,5.9,2,79.0,No
CUST_000790,50,Female,23453,5.6,4,100.0,No
CUST_000791,41,Male,33973,4.2,2,89.3,No
CUST_000792,48,Female,72145,3.1,4,100.0,No
CUST_000793,44,Female,42333,7.8,3,100.0,No
CUST_000794,31,Male,30820,1.1,1,99.1,Yes
CUST_000795,24,Male,39568,4.0,6,100.0,No
CUST_000796,28,Female,50021,1.2,2,66.1,No
CUST_000797,27,Female,45638,4.5,1,67.2,No
CUST_000798,40,Female,23372,8.0,5,100.0,Yes
CUST_000799,32,Female,35275,7.7,4,100.0,No
CUST_000800,20,Female,20000,0.7,1,27.8,Yes
CUST_000801,29,Male,21220,4.0,3,83.9,No
CUST_000802,23,Female,26031,1.5,1,8.1,Yes
CUST_000803,32,Female,20000,0.5,1,58.6,Yes
CUST_000804,46,Female,30722,8.9,1,81.6,No
CUST_000805,24,Female,20000,2.3,3,62.9,Yes
CUST_000806,50,Female,20000,8.1,3,100.0,No
CUST_000807,33,Female,33759,3.8,4,97.4,No
CUST_000808,40,Female,21267,3.9,1,41.2,Yes
CUST_000809,26,Male,23604,2.4,3,57.0,Yes
CUST_000810,33,Female,20158,3.5,1,26.9,Yes
CUST_000811,50,Male,20000,9.4,4,100.0,No
CUST_000812,47,Female,27331,5.2,5,100.0,No
CUST_000813,34,Female,20000,9.1,1,69.0,Yes
CUST_000814,31,Male,21201,3.5,2,70.3,Yes
CUST_000815,35,Male,62265,9.0,8,100.0,No
CUST_000816,37,Female,20000,5.4,3,100.0,No
CUST_000817,52,Male,54826,8.9,7,40.5,No
CUST_000818,28,Male,61279,1.0,2,73.4,No
CUST_000819,27,Male,20000,3.3,3,56.1,Yes
CUST_000820,30,Female,25946,3.4,3,75.6,Yes
CUST_000821,24,Male,20000,2.4,2,64.0,Yes
CUST_000822,40,Male,20000,10.2,4,100.0,Yes
CUST_000823,22,Male,22030,1.3,2,69.8,No
CUST_000824,53,Male,33243,7.7,5,100.0,No
CUST_000825,35,Male,20000,3.5,3,71.0,Yes
CUST_000826,41,Female,20000,6.4,2,71.4,Yes
CUST_000827,20,Female,20000,1.0,1,55.5,Yes
CUST_000828,42,Female,38517,4.8,2,100.0,No
CUST_000829,38,Female,37269,8.9,3,87.8,No
CUST_000830,39,Female,33104,3.0,3,40.3,No
CUST_000831,32,Female,20000,5.5,2,23.2,Yes
CUST_000832,44,Female,20000,9.6,4,23.9,Yes
CUST_000833,25,Male,40339,3.9,2,43.5,No
CUST_000834,38,Male,54043,4.1,5,18.7,No
CUST_000835,22,Female,20000,0.5,2,36.5,Yes
CUST_000836,24,Male,20000,2.1,1,47.7,Yes
CUST_000837,51,Female,20000,5.1,4,100.0,No
CUST_000838,27,Male,27903,2.5,2,24.4,Yes
CUST_000839,25,Male,59077,2.0,5,74.7,No
CUST_000840,37,Female,37777,4.6,2,76.2,No
CUST_000841,49,Female,79217,7.1,6,48.5,No
CUST_000842,29,Female,20000,3.1,3,47.6,Yes
CUST_000843,60,Male,20000,7.0,2,67.9,No
CUST_000844,28,Male,45795,1.6,5,33.3,Yes
CUST_000845,45,Female,27602,5.1,1,14.4,Yes
CUST_000846,35,Female,20000,3.9,2,43.5,Yes
CUST_000847,30,Female,56171,1.0,5,59.1,No
CUST_000848,40,Female,20000,3.3,4,100.0,Yes
CUST_000849,23,Male,20000,2.4,1,87.9,Yes
CUST_000850,32,Female,30351,1.4,3,61.5,No
CUST_000851,31,Male,20000,5.4,3,100.0,No
CUST_000852,38,Male,39661,3.3,3,62.8,No
CUST_000853,36,Male,20000,8.2,3,88.8,Yes
CUST_000854,39,Female,27225,2.3,1,69.5,No
CUST_000855,44,Female,29418,3.4,1,100.0,No
CUST_000856,33,Female,25900,9.0,2,45.3,Yes
CUST_000857,36,Male,20000,2.0,1,56.8,Yes
CUST_000858,53,Male,24581,10.0,5,32.8,Yes
CUST_000859,36,Female,46400,3.1,2,13.4,No
CUST_000860,32,Male,20308,0.2,1,55.0,Yes
CUST_000861,44,Female,20000,8.2,6,85.1,No
CUST_000862,33,Female,20000,4.1,2,100.0,Yes
CUST_000863,54,Female,20000,7.7,4,37.1,Yes
CUST_000864,48,Female,20000,8.6,3,100.0,No
CUST_000865,29,Female,20000,1.1,2,2.2,Yes
CUST_000866,31,Female,23387,0.9,1,64.0,Yes
CUST_000867,46,Male,36237,8.0,4,100.0,No
CUST_000868,44,Male,31720,3.5,5,79.5,No
CUST_000869,47,Female,35042,10.7,5,100.0,No
CUST_000870,33,Male,22226,4.4,3,93.7,No
CUST_000871,35,Female,67006,8.7,4,100.0,No
CUST_000872,32,Female,20000,7.0,1,26.6,Yes
CUST_000873,32,Male,20000,2.4,1,100.0,Yes
CUST_000874,28,Male,49469,7.3,3,50.3,No
CUST_000875,48,Male,21387,5.1,4,56.2,No
CUST_000876,38,Male,22513,6.9,3,64.9,Yes
CUST_000877,39,Male,29385,5.7,1,57.7,No
CUST_000878,47,Female,46199,11.1,4,100.0,No
CUST_000879,21,Male,21518,2.2,1,100.0,Yes
CUST_000880,38,Female,20000,2.5,1,56.1,Yes
CUST_000881,49,Male,21352,3.5,3,75.8,Yes
CUST_000882,24,Female,27122,1.1,2,50.0,Yes
CUST_000883,47,Female,22235,1.4,1,97.9,Yes
CUST_000884,38,Male,20000,3.3,3,62.3,Yes
CUST_000885,37,Female,20000,1.9,1,100.0,Yes
CUST_000886,37,Male,42804,8.0,6,100.0,No
CUST_000887,26,Female,20000,0.4,1,50.3,Yes
CUST_000888,20,Male,20000,0.4,3,57.6,Yes
CUST_000889,45,Female,35585,5.7,5,100.0,No
CUST_000890,25,Female,20000,3.2,1,75.5,Yes
CUST_000891,30,Female,22493,3.9,3,89.9,No
CUST_000892,61,Male,61248,3.7,4,27.4,No
CUST_000893,35,Male,22401,6.4,2,42.9,Yes
CUST_000894,39,Female,26794,5.6,2,87.4,No
CUST_000895,29,Male,24065,6.5,1,82.1,Yes
CUST_000896,49,Male,44561,5.1,5,100.0,No
CUST_000897,21,Male,22165,1.1,1,51.3,Yes
CUST_000898,44,Female,86277,5.9,6,64.8,No
CUST_000899,23,Female,22995,0.7,2,70.2,Yes
CUST_000900,56,Female,22319,6.1,2,69.2,Yes
CUST_000901,41,Female,52069,8.5,3,45.0,No
CUST_000902,25,Female,20000,2.3,1,72.2,Yes
CUST_000903,35,Female,20000,4.3,5,100.0,Yes
CUST_000904,41,Female,20000,1.0,3,41.0,Yes
CUST_000905,29,Male,27703,3.2,5,94.6,Yes
CUST_000906,31,Male,20000,9.1,4,96.6,Yes
CUST_000907,50,Male,20000,2.9,4,100.0,No
CUST_000908,35,Female,20000,5.5,1,5.3,Yes
CUST_000909,48,Female,21673,4.6,5,8.0,Yes
CUST_000910,39,Female,36407,2.6,4,47.8,No
CUST_000911,41,Female,31136,0.8,5,62.2,No
CUST_000912,46,Female,23769,6.5,2,100.0,No
CUST_000913,53,Female,35862,5.6,4,100.0,No
CUST_000914,26,Female,20050,2.1,2,91.9,No
CUST_000915,43,Male,27598,5.8,6,87.7,No
CUST_000916,56,Male,20000,0.3,2,72.3,Yes
CUST_000917,44,Female,20000,6.4,4,100.0,No
CUST_000918,38,Female,25658,3.7,2,24.8,Yes
CUST_000919,50,Male,28541,10.8,4,55.9,No
CUST_000920,60,Female,47474,5.8,6,100.0,No
CUST_000921,40,Female,31100,4.6,2,90.8,No
CUST_000922,42,Female,20000,2.6,3,94.0,Yes
CUST_000923,41,Female,20000,8.4,5,65.2,Yes
CUST_000924,23,Female,31847,4.3,1,58.2,No
CUST_000925,45,Male,29899,11.2,6,100.0,No
CUST_000926,23,Female,33257,1.6,2,68.9,No
CUST_000927,42,Female,31030,5.5,6,100.0,No
CUST_000928,22,Female,49966,1.8,3,93.2,No
CUST_000929,25,Male,20000,1.5,1,52.4,Yes
CUST_000930,31,Female,22712,6.0,5,82.4,Yes
CUST_000931,29,Female,32376,1.1,2,66.1,No
CUST_000932,45,Female,38998,13.5,8,89.9,No
CUST_000933,32,Female,26458,4.8,2,48.8,Yes
CUST_000934,24,Female,20000,2.9,1,39.7,Yes
CUST_000935,28,Female,20000,1.7,2,95.6,No
CUST_000936,37,Male,20000,9.7,4,30.9,Yes
CUST_000937,37,Male,23826,3.5,2,78.4,Yes
CUST_000938,37,Female,20000,1.5,2,56.9,Yes
CUST_000939,45,Female,24955,8.5,1,98.9,No
CUST_000940,48,Female,35994,13.5,4,100.0,No
CUST_000941,41,Male,23736,6.5,3,100.0,Yes
CUST_000942,34,Female,26549,1.1,1,69.5,No
CUST_000943,31,Male,29847,5.0,4,37.4,Yes
CUST_000944,57,Male,20000,7.5,3,67.4,No
CUST_000945,36,Male,32356,4.4,3,79.8,No
CUST_000946,39,Male,20000,9.6,2,100.0,Yes
CUST_000947,30,Male,20000,9.7,5,70.2,Yes
CUST_000948,30,Female,20000,5.1,2,100.0,Yes
CUST_000949,25,Female,35798,1.8,1,67.1,No
CUST_000950,35,Female,20000,5.4,8,42.3,Yes
CUST_000951,30,Female,43944,6.5,4,99.7,No
CUST_000952,31,Male,73560,3.7,5,100.0,No
CUST_000953,48,Female,20000,7.4,1,91.9,No
CUST_000954,23,Male,20000,0.1,2,39.1,Yes
CUST_000955,28,Female,29319,2.6,4,83.8,No
CUST_000956,38,Male,20000,5.9,1,53.4,Yes
CUST_000957,37,Female,20572,3.6,1,34.7,Yes
CUST_000958,52,Female,29342,5.2,2,35.4,Yes
CUST_000959,21,Female,20000,1.3,1,47.1,Yes
CUST_000960,50,Male,27537,2.3,4,36.9,Yes
CUST_000961,24,Female,33272,1.3,1,96.8,No
CUST_000962,32,Female,21604,11.3,3,100.0,No
CUST_000963,23,Female,20000,1.2,1,41.4,Yes
CUST_000964,19,Male,35098,0.2,3,87.1,No
CUST_000965,49,Female,52494,9.5,7,74.1,No
CUST_000966,27,Male,25689,4.5,2,34.9,Yes
CUST_000967,42,Female,20000,8.7,3,100.0,Yes
CUST_000968,29,Female,20000,5.8,4,76.3,Yes
CUST_000969,53,Male,20000,8.5,5,100.0,Yes
CUST_000970,30,Female,20000,9.0,3,71.7,No
CUST_000971,33,Male,38651,7.0,6,63.0,No
CUST_000972,28,Female,20000,6.3,3,90.8,Yes
CUST_000973,25,Male,20000,5.0,1,34.8,Yes
CUST_000974,44,Male,41876,1.1,1,57.5,No
CUST_000975,35,Male,41127,7.5,3,83.1,No
CUST_000976,19,Female,20000,0.4,2,77.9,Yes
CUST_000977,53,Female,34952,2.1,3,57.8,No
CUST_000978,33,Male,20000,7.5,3,100.0,Yes
CUST_000979,25,Male,20000,2.6,1,72.6,Yes
CUST_000980,22,Female,20000,1.6,4,70.0,Yes
CUST_000981,26,Female,25316,3.1,2,95.5,Yes
CUST_000982,39,Female,22804,6.8,4,34.0,Yes
CUST_000983,45,Male,20000,6.9,2,39.0,Yes
CUST_000984,32,Female,21456,3.7,1,96.6,No
CUST_000985,68,Female,27297,1.7,4,39.7,Yes
CUST_000986,30,Female,20000,5.8,2,92.5,Yes
CUST_000987,34,Female,27959,3.5,3,49.5,Yes
CUST_000988,24,Female,20000,0.7,1,99.1,Yes
CUST_000989,33,Male,21214,0.6,2,94.5,Yes
CUST_000990,46,Female,20000,6.6,5,72.6,Yes
CUST_000991,56,Male,26063,9.7,4,44.7,No
CUST_000992,42,Female,22553,5.1,4,100.0,No
CUST_000993,21,Female,20000,1.6,3,89.5,Yes
CUST_000994,24,Female,27008,0.7,1,47.9,Yes
